gene	clusteringcoeff
ACAN	0.042352941176470586
ACAP1	0.11182795698924732
ACAP2	0.14545454545454545
ACAP3	0.0
ACAT1	0.07575757575757576
ACAT2	0.03636363636363636
ACBD3	0.027777777777777776
ACBD4	0.0
ACBD5	0.06666666666666667
ACBD6	0.0
ACBD7	0.0
ACCN1	0.5
ACCN2	0.3333333333333333
ACCN3	0.07142857142857142
ACCS	0.0
ACD	0.1218925421010425
ACE	0.2
ACE2	0.0
ACER1	0.0
ACER2	0.0
ACHE	0.12121212121212122
ACIN1	0.11428571428571428
ACKR1	0.1111111111111111
ACKR2	0.4620630861040068
ACKR3	0.5338763420955202
ACKR4	0.5709165386584741
ACLY	0.14285714285714285
ACMSD	0.16666666666666666
ACO1	0.08333333333333333
ACO2	0.07333333333333333
ACON	0.26666666666666666
ACOT1	0.0
ACOT11	0.05454545454545454
ACOT12	0.09090909090909091
ACOT13	0.0
ACOT2	0.7142857142857143
ACOT4	1.0
ACOT7	0.05138339920948617
ACOT7L	0.0
ACOT8	0.21978021978021978
ACOT9	0.0
ACOX1	0.33088235294117646
ACOX2	0.3484848484848485
ACOX3	0.3484848484848485
ACP1	0.15789473684210525
ACP5	0.2318840579710145
ACP6	0.0
ACPP	0.0
ACR	0.16666666666666666
ACRV1	0.0
ACSBG1	0.7777777777777778
ACSBG2	0.9642857142857143
ACSF2	0.058823529411764705
ACSF3	0.1
ACSL1	0.7777777777777778
ACSL3	0.5454545454545454
ACSL4	0.7777777777777778
ACSL5	0.17894736842105263
ACSL6	0.4909090909090909
ACSM1	0.0
ACSM2B	0.0
ACSM3	0.0
ACSM5	0.0
ACSS1	0.3333333333333333
ACSS2	0.16666666666666666
ACSS3	0.0
ACTA1	0.06239712703875505
ACTA2	0.12596232596232596
ACTB	0.056532439276670114
ACTBL2	0.3399407609933926
ACTC1	0.11662571662571662
ACTG1	0.08955065705807545
ACTG2	0.2076878944348824
ACTL6A	0.2037037037037037
ACTL6B	0.35735735735735735
ACTL7A	0.0
ACTL8	0.0
ACTL9	0.0
ACTN1	0.15361130097972203
ACTN2	0.15545638571954362
ACTN3	0.20337630448127686
ACTN4	0.2274849333672863
ACTR10	0.5384615384615384
ACTR1A	0.3381386027214233
ACTR1B	0.508751902587519
ACTR2	0.24178200692041524
ACTR3	0.31312346158828863
ACTR3B	0.6842105263157895
ACTR3C	0.8363636363636363
ACTR5	0.7317460317460317
ACTR6	1.0
ACTR8	0.9012096774193549
ACVR1	0.09958258795468097
ACVR1B	0.1347806422433288
ACVR1C	0.2115171650055371
ACVR2A	0.2554773082942097
ACVR2B	0.23228070175438598
ACVRL1	0.23363095238095238
ACY1	0.030303030303030304
ACY3	0.08947368421052632
ACYP2	0.0
ADA	0.10476190476190476
ADA2	0.5555555555555556
ADAL	0.0
ADAM10	0.12698412698412698
ADAM11	0.0
ADAM12	0.2072155411655874
ADAM15	0.10512820512820513
ADAM17	0.14410905550146055
ADAM19	0.047619047619047616
ADAM2	0.48717948717948717
ADAM20	1.0
ADAM21	0.46153846153846156
ADAM22	0.2857142857142857
ADAM23	0.43636363636363634
ADAM28	0.6666666666666666
ADAM30	1.0
ADAM32	0.0
ADAM33	0.018145161290322582
ADAM3B	0.0
ADAM8	0.24358974358974358
ADAM9	0.1380952380952381
ADAMTS1	0.030303030303030304
ADAMTS10	0.07142857142857142
ADAMTS12	0.08333333333333333
ADAMTS13	0.16666666666666666
ADAMTS14	0.2
ADAMTS16	0.0
ADAMTS2	0.14102564102564102
ADAMTS3	0.13186813186813187
ADAMTS4	0.0
ADAMTS5	0.2
ADAMTS7	0.0
ADAMTS8	0.0
ADAMTS9	0.0
ADAMTSL1	0.0
ADAMTSL2	0.0
ADAMTSL3	0.26373626373626374
ADAMTSL4	0.08380786785481417
ADAMTSL5	0.6
ADAP1	0.06666666666666667
ADAP2	0.0
ADAR	0.34545454545454546
ADARB1	0.10476190476190476
ADAT2	0.0
ADAT3	0.0
ADCK1	0.0
ADCK2	0.0
ADCK5	0.16666666666666666
ADCY1	0.5009615384615385
ADCY10	0.6984126984126984
ADCY2	0.5569842197545295
ADCY3	0.4826388888888889
ADCY4	0.4751984126984127
ADCY5	0.48313492063492064
ADCY6	0.4871031746031746
ADCY7	0.46442307692307694
ADCY8	0.5108408249603384
ADCY9	0.5012800819252432
ADCYAP1	0.13911290322580644
ADCYAP1R1	0.3446969696969697
ADD1	0.052307692307692305
ADD2	0.24242424242424243
ADD3	0.19047619047619047
ADFP	0.0
ADGRA2	0.16666666666666666
ADGRA3	0.0
ADGRB1	0.10909090909090909
ADGRB2	0.0
ADGRB3	0.0
ADGRD1	0.0
ADGRD2	0.0
ADGRE2	0.0784313725490196
ADGRF1	0.0
ADGRF4	0.0
ADGRF5	0.36363636363636365
ADGRG1	0.0
ADGRG3	0.12121212121212122
ADGRG5	0.0
ADGRG7	0.0
ADGRL1	0.2
ADGRL2	0.0
ADGRL3	0.0
ADGRV1	0.2857142857142857
ADH1A	0.17
ADH1B	0.11954022988505747
ADH1C	0.2015810276679842
ADH4	0.03463203463203463
ADH5	0.01935483870967742
ADH6	0.023655913978494623
ADH7	0.03463203463203463
ADHFE1	0.0
ADI1	0.0
ADIPOQ	0.032809295967190705
ADIPOR1	0.2683982683982684
ADIPOR2	0.4666666666666667
ADIRF	0.3226600985221675
ADK	0.0
ADM	0.27941176470588236
ADM2	0.9333333333333333
ADNP	0.18181818181818182
ADNP2	0.2
ADO	0.0
ADORA1	0.2744360902255639
ADORA2A	0.21121664405246496
ADORA2B	0.3058510638297872
ADORA3	0.7272727272727273
ADPGK	0.0
ADPRH	0.0
ADPRHL2	0.0
ADPRS	0.0
ADRA1A	0.2935064935064935
ADRA1B	0.2779390420899855
ADRA1D	0.30564784053156147
ADRA2A	0.304421768707483
ADRA2B	0.27927927927927926
ADRA2C	0.2161654135338346
ADRB1	0.22207792207792207
ADRB2	0.2057750107342207
ADRB3	0.36415362731152207
ADRBK1	0.1337126600284495
ADRBK2	0.19047619047619047
ADRM1	0.6150234741784038
ADSL	0.13333333333333333
ADSS	0.0
ADSS1	0.0
ADSS2	0.047619047619047616
ADTRP	0.06666666666666667
AEBP1	0.0
AEBP2	0.2904761904761905
AEN	0.09523809523809523
AES	0.05263157894736842
AFAP1	0.4166666666666667
AFAP1L1	0.0
AFAP1L2	0.27450980392156865
AFDN	0.17469135802469135
AFF1	0.2692307692307692
AFF2	0.8333333333333334
AFF4	0.7387041773231031
AFG1L	0.06666666666666667
AFG3L2	0.18333333333333332
AFMID	0.0
AFP	0.03684210526315789
AFTPH	0.0
AGA	0.0
AGAP1	0.09558823529411764
AGAP2	0.5220588235294118
AGBL2	0.0
AGBL5	0.0
AGER	0.21342383107088989
AGFG1	0.6961038961038961
AGFG2	1.0
AGGF1	0.06060606060606061
AGK	0.5228758169934641
AGL	0.14285714285714285
AGMO	0.0
AGO1	0.36036036036036034
AGO2	0.1844298245614035
AGO3	0.26666666666666666
AGO4	0.34615384615384615
AGPAT1	0.0
AGPAT2	0.0
AGPAT3	0.17543859649122806
AGPAT4	0.11083743842364532
AGPAT5	0.0
AGPAT6	0.0
AGPS	0.7333333333333333
AGR2	0.03277310924369748
AGR3	0.031932773109243695
AGRN	0.09660493827160493
AGRP	0.23809523809523808
AGT	0.13795470144131777
AGTPBP1	0.022222222222222223
AGTR1	0.18627450980392157
AGTR2	0.3563218390804598
AGTRAP	0.012563323201621074
AGXT	0.06767676767676768
AGXT2	0.0
AHCTF1	0.9095238095238095
AHCY	0.1282051282051282
AHCYL1	0.04926108374384237
AHCYL2	0.5
AHDC1	0.0
AHI1	0.8728712871287129
AHNAK	0.06060606060606061
AHNAK2	0.029239766081871343
AHR	0.23018108651911467
AHRR	0.45210084033613446
AHSA1	0.21367521367521367
AHSA2	0.0
AHSA2P	0.5
AHSG	0.18769230769230769
AHSP	0.02857142857142857
AICDA	0.03840682788051209
AID	0.0
AIDA	0.022222222222222223
AIF1	0.14285714285714285
AIF1L	0.3
AIFM1	0.05725490196078432
AIFM2	0.1
AIFM3	0.0
AIG1	0.10195035460992907
AIM2	0.19166666666666668
AIMP1	0.18319327731092436
AIMP2	0.053776079929473995
AIP	0.10826210826210826
AIPL1	0.06060606060606061
AIRE	0.2450592885375494
AJAP1	0.0
AJUBA	0.2758990874932904
AK1	0.3
AK2	0.03571428571428571
AK3	0.0
AK4	0.0
AK5	0.0
AK6	0.02857142857142857
AK8	0.0380952380952381
AK9	0.0
AKAIN1	0.0
AKAP1	0.21323529411764705
AKAP10	0.6388888888888888
AKAP11	0.2545454545454545
AKAP12	0.14285714285714285
AKAP13	0.10452961672473868
AKAP14	0.23809523809523808
AKAP17A	0.08947368421052632
AKAP2	0.6666666666666666
AKAP3	0.23636363636363636
AKAP4	0.2545454545454545
AKAP5	0.28780487804878047
AKAP6	0.2222222222222222
AKAP7	0.19444444444444445
AKAP8	0.17333333333333334
AKAP8L	0.05714285714285714
AKAP9	0.3335492227979275
AKD1	0.0
AKIP1	0.3333333333333333
AKIRIN1	0.0
AKIRIN2	0.09090909090909091
AKNA	0.0
AKNAD1	0.3333333333333333
AKR1A1	0.3333333333333333
AKR1B1	0.15714285714285714
AKR1B10	0.0
AKR1B15	0.0
AKR1C1	0.17857142857142858
AKR1C2	0.16333333333333333
AKR1C3	0.05847953216374269
AKR1C4	0.0
AKR1D1	0.3333333333333333
AKR1E2	0.0
AKR7A2	0.0
AKR7A3	0.0
AKT1	0.06568143461249154
AKT1S1	0.4220824598183089
AKT2	0.11261386444341516
AKT3	0.14690977977740943
AKTIP	0.02926829268292683
AL049697.1	0.06039488966318235
AL117350.1	0.0
AL365205.1	0.2857142857142857
AL807752.7	0.5
ALAD	0.0
ALAS1	0.012794612794612794
ALAS2	0.0
ALB	0.04081632653061224
ALCAM	0.1388888888888889
ALD	1.0
ALDH16A1	0.0
ALDH18A1	0.0
ALDH1A1	0.06666666666666667
ALDH1A2	0.4722222222222222
ALDH1A3	0.06666666666666667
ALDH1B1	0.3333333333333333
ALDH1L1	0.0
ALDH1L2	0.0
ALDH2	0.03684210526315789
ALDH3A1	0.08823529411764706
ALDH3A2	0.7142857142857143
ALDH3B1	0.1477832512315271
ALDH3B2	0.0
ALDH4A1	0.0
ALDH5A1	0.0
ALDH6A1	0.0
ALDH7A1	0.0
ALDOA	0.17681159420289855
ALDOB	0.2898550724637681
ALDOC	0.20362903225806453
ALG1	0.0
ALG10	0.03571428571428571
ALG10B	0.0
ALG11	0.0
ALG12	0.0
ALG13	0.17777777777777778
ALG14	0.0
ALG2	0.2
ALG3	0.14285714285714285
ALG8	0.1111111111111111
ALG9	0.0
ALK	0.3390151515151515
ALKAL1	0.0
ALKBH1	0.0
ALKBH2	0.0
ALKBH3	0.16666666666666666
ALKBH4	0.1111111111111111
ALKBH7	0.16666666666666666
ALKBH8	0.0
ALMS1	0.8654462242562929
ALOX12	0.03571428571428571
ALOX12B	0.0
ALOX15	1.0
ALOX15B	0.10909090909090909
ALOX5	0.037037037037037035
ALOX5AP	0.09881422924901186
ALOXE3	0.3333333333333333
ALPG	0.5
ALPI	0.3333333333333333
ALPK1	0.6727272727272727
ALPK2	0.0
ALPK3	1.0
ALPL	0.5
ALPP	0.29849012775842043
ALPPL2	0.0
ALR	0.0
ALS2	0.15555555555555556
ALS2CL	0.23636363636363636
ALS2CR11	0.0
ALS2CR12	0.0
ALS2CR14	0.3333333333333333
ALS2CR8	0.0
ALX1	0.051470588235294115
ALX3	0.0
ALX4	0.08522727272727272
ALYREF	0.6740088105726872
AMACR	1.0
AMBN	0.3333333333333333
AMBP	0.7581818181818182
AMBRA1	0.4128787878787879
AMD1	0.0
AMDHD2	0.0
AMELX	0.16666666666666666
AMELY	0.0
AMER1	0.7171417993335801
AMER2	0.0
AMER3	0.0
AMFR	0.22048364153627312
AMH	0.11088709677419355
AMHR2	0.2589371980676328
AMIGO1	0.01904761904761905
AMIGO2	0.16666666666666666
AMIGO3	1.0
AMMECR1	0.25
AMN	0.3333333333333333
AMOT	0.05209274314965372
AMOTL1	0.41818181818181815
AMOTL2	0.06013745704467354
AMPD1	0.0
AMPD2	0.06666666666666667
AMPD3	0.0
AMPH	0.4381190699614222
AMT	0.0
AMTN	0.3333333333333333
AMY1A	0.1
AMY1B	1.0
AMY1C	1.0
AMY2A	0.0
ANAPC1	0.6411824668705403
ANAPC10	0.6524749048113534
ANAPC11	0.38286713286713286
ANAPC13	0.6726726726726727
ANAPC15	0.8631138975966562
ANAPC16	0.83270911360799
ANAPC2	0.5658709106984969
ANAPC4	0.69865571321882
ANAPC5	0.6351959966638866
ANAPC7	0.6740341419586703
ANG	0.11666666666666667
ANGPT1	0.3355947535052013
ANGPT2	0.30021141649048627
ANGPT4	0.22348484848484848
ANGPTL1	0.0
ANGPTL3	0.4444444444444444
ANGPTL4	0.22
ANGPTL5	0.0
ANGPTL6	0.0
ANGPTL7	0.0
ANGPTL8	0.6666666666666666
ANK1	0.429042904290429
ANK2	0.3661518661518662
ANK3	0.4902575587905935
ANKEF1	0.0
ANKFY1	0.17857142857142858
ANKH	0.3333333333333333
ANKHD1	0.10822510822510822
ANKIB1	0.0
ANKK1	0.06666666666666667
ANKLE2	0.25757575757575757
ANKMY2	0.4666666666666667
ANKRA2	0.047619047619047616
ANKRD1	0.10606060606060606
ANKRD10	0.041666666666666664
ANKRD11	0.039417104634495936
ANKRD12	0.3
ANKRD13	0.0
ANKRD13A	0.1
ANKRD13B	0.0
ANKRD13C	0.0
ANKRD13D	0.0
ANKRD17	0.11538461538461539
ANKRD2	0.11
ANKRD20A12P	0.0
ANKRD22	0.0
ANKRD23	0.09941520467836257
ANKRD24	0.1
ANKRD26	0.0
ANKRD26P1	0.0
ANKRD27	0.36363636363636365
ANKRD28	0.04413472706155633
ANKRD29	0.0
ANKRD33	0.09090909090909091
ANKRD34A	0.0
ANKRD35	0.0
ANKRD36	0.0
ANKRD36B	0.11428571428571428
ANKRD36BP1	0.09558823529411764
ANKRD37	0.0
ANKRD40	0.0
ANKRD44	0.1
ANKRD45	0.0
ANKRD46	0.030601092896174863
ANKRD49	0.0
ANKRD50	0.0
ANKRD52	0.3333333333333333
ANKRD53	0.0
ANKRD54	0.0
ANKRD55	0.06719367588932806
ANKRD6	0.6666666666666666
ANKRD7	0.0
ANKRD9	0.8771929824561403
ANKS1A	0.0584893751314959
ANKS1B	0.3333333333333333
ANKS3	0.0
ANKS4B	0.3333333333333333
ANKS6	0.011695906432748537
ANKZF1	0.027777777777777776
ANLN	0.19047619047619047
ANO1	0.10909090909090909
ANO10	0.0
ANO2	0.4
ANO3	0.0
ANO4	0.0
ANO5	0.0
ANO6	0.0
ANO7	0.0
ANO8	0.047619047619047616
ANO9	0.0
ANOS1	0.6153846153846154
ANP32A	0.12169312169312169
ANP32B	0.0873015873015873
ANP32C	0.8333333333333334
ANP32D	1.0
ANP32E	0.28888888888888886
ANPEP	0.23809523809523808
ANTKMT	0.05434782608695652
ANTXR1	0.2
ANTXR2	0.32142857142857145
ANXA1	0.0907928388746803
ANXA10	0.0
ANXA11	0.0718954248366013
ANXA13	0.0
ANXA2	0.08874912648497554
ANXA2P2	0.5
ANXA3	0.09090909090909091
ANXA4	0.06666666666666667
ANXA5	0.08262108262108261
ANXA6	0.14285714285714285
ANXA7	0.020225039168209658
ANXA8	0.6
ANXA8L1	0.6
ANXA9	0.0
AOAH	0.0
AOC1	0.2727272727272727
AOC2	0.0
AOC3	0.03296703296703297
AOPEP	0.0
AOX1	0.32967032967032966
AP1AR	0.0
AP1B1	0.1927710843373494
AP1G1	0.21971830985915494
AP1G2	0.16596194503171247
AP1M1	0.07664459161147903
AP1M2	0.37333333333333335
AP1S1	0.4375578168362627
AP1S2	0.45790934320074006
AP1S3	0.4912891986062718
AP2A1	0.2354522670312144
AP2A2	0.27168913560666136
AP2B1	0.21398702850315754
AP2M1	0.16233543929538452
AP2S1	0.2903055229142186
AP3B1	0.19047619047619047
AP3B2	0.1
AP3D1	0.10582010582010581
AP3M1	0.08
AP3M2	0.0
AP3S1	0.24836601307189543
AP3S2	0.3235294117647059
AP4B1	0.25
AP4E1	0.25132275132275134
AP4M1	0.05228758169934641
AP4S1	0.25833333333333336
AP5B1	0.07142857142857142
AP5M1	1.0
AP5S1	0.5
AP5Z1	0.3
APAF1	0.23616734143049933
APBA1	0.3229018492176387
APBA2	0.1978021978021978
APBA3	0.2222222222222222
APBB1	0.15007541478129713
APBB1IP	0.33783783783783783
APBB2	0.23225806451612904
APBB3	0.25925925925925924
APC	0.09923431171281141
APC2	0.3490623109497883
APCDD1	0.0
APCDD1L	0.0
APCS	0.056666666666666664
APE1	1.0
APEH	0.03571428571428571
APEX1	0.13508682328907048
APEX2	0.06060606060606061
APH1A	0.11788211788211789
APH1B	0.23802612481857766
API5	0.0
APIP	0.09090909090909091
APLF	0.3014705882352941
APLN	0.3619047619047619
APLNR	0.3764705882352941
APLP1	0.08961748633879782
APLP2	0.1631578947368421
APMAP	0.0
APOA1	0.08830931137039578
APOA1BP	1.0
APOA2	0.13554987212276215
APOA4	0.31746031746031744
APOA5	0.16856060606060605
APOB	0.1806522940851299
APOBEC1	0.05
APOBEC2	0.0
APOBEC3A	0.2857142857142857
APOBEC3B	0.21428571428571427
APOBEC3C	0.13333333333333333
APOBEC3D	0.0
APOBEC3F	0.3611111111111111
APOBEC3G	0.6368159203980099
APOBEC3H	0.4
APOBR	0.6666666666666666
APOC1	0.06827880512091039
APOC2	0.49206349206349204
APOC3	0.2846153846153846
APOC4	0.06084656084656084
APOC4-APOC2	0.02766798418972332
APOD	0.04682040531097135
APOE	0.09128006872852233
APOF	0.8333333333333334
APOH	0.08658008658008658
APOL1	0.42857142857142855
APOL2	0.06451612903225806
APOL3	0.06878306878306878
APOL4	0.0
APOL5	1.0
APOL6	0.022222222222222223
APOM	0.0
APOO	1.0
APOOL	1.0
APP	0.023639659569238334
APPBP2	0.004196170993968004
APPL1	0.05369369369369369
APPL2	0.030303030303030304
APRT	0.0
APTX	0.11333333333333333
AQP1	0.03188063546586518
AQP10	0.11695906432748537
AQP11	0.0
AQP12B	0.0
AQP2	0.12594268476621417
AQP3	0.13513513513513514
AQP4	0.047619047619047616
AQP5	0.08974358974358974
AQP6	0.02351164797238999
AQP7	0.10606060606060606
AQP8	0.06666666666666667
AQP9	0.04710144927536232
AQR	0.6473041986667186
AR	0.06945433997494042
ARAF	0.18705207835642618
ARAP1	0.07948717948717948
ARAP2	0.11076923076923077
ARAP3	0.15076923076923077
ARC	0.11428571428571428
ARCN1	0.5731367731367731
ARD1A	0.0
AREG	0.23202227636616776
AREL1	0.1
ARF1	0.11578947368421053
ARF3	0.17421602787456447
ARF4	0.2971841704718417
ARF5	0.2111111111111111
ARF6	0.09377834210048976
ARFGAP1	0.21271929824561403
ARFGAP2	0.8717948717948718
ARFGAP3	0.5143288084464555
ARFGEF1	0.05454545454545454
ARFGEF2	0.06666666666666667
ARFIP1	0.050724637681159424
ARFIP2	0.06180733162830349
ARFRP1	0.5021337126600285
ARG1	0.13186813186813187
ARG2	0.3333333333333333
ARGBPIB	0.21428571428571427
ARGLU1	0.0
ARHGAP1	0.07827260458839407
ARHGAP10	0.1875
ARHGAP11A	0.08947368421052632
ARHGAP11B	0.09941520467836257
ARHGAP12	0.17391304347826086
ARHGAP15	0.1067193675889328
ARHGAP17	0.16974789915966387
ARHGAP18	0.08095238095238096
ARHGAP19	0.08225108225108226
ARHGAP20	0.09941520467836257
ARHGAP21	0.08
ARHGAP22	0.09090909090909091
ARHGAP23	0.09941520467836257
ARHGAP24	0.082010582010582
ARHGAP25	0.24369747899159663
ARHGAP26	0.15402298850574714
ARHGAP27	0.0
ARHGAP28	0.09941520467836257
ARHGAP29	0.06719367588932806
ARHGAP30	0.2619047619047619
ARHGAP31	0.19913419913419914
ARHGAP32	0.11290322580645161
ARHGAP33	0.10476190476190476
ARHGAP35	0.14724310776942356
ARHGAP36	0.09941520467836257
ARHGAP39	0.11428571428571428
ARHGAP4	0.19950738916256158
ARHGAP40	0.09941520467836257
ARHGAP44	0.17142857142857143
ARHGAP45	0.09359605911330049
ARHGAP5	0.15458937198067632
ARHGAP6	0.10333333333333333
ARHGAP8	0.06267806267806268
ARHGAP9	0.06306306306306306
ARHGDIA	0.07459207459207459
ARHGDIB	0.14434523809523808
ARHGDIG	0.12550607287449392
ARHGEF1	0.21212121212121213
ARHGEF10	0.16666666666666666
ARHGEF10L	0.047619047619047616
ARHGEF11	0.1849894291754757
ARHGEF12	0.18448979591836734
ARHGEF15	0.03676470588235294
ARHGEF16	0.09788359788359788
ARHGEF17	0.08658008658008658
ARHGEF18	0.22190611664295876
ARHGEF19	0.11231884057971014
ARHGEF2	0.11714156490275893
ARHGEF25	0.4
ARHGEF26	0.09473684210526316
ARHGEF28	0.2948717948717949
ARHGEF3	0.06153846153846154
ARHGEF38	0.0
ARHGEF39	0.3
ARHGEF4	0.07905138339920949
ARHGEF40	0.0
ARHGEF5	0.05388471177944862
ARHGEF6	0.14320987654320988
ARHGEF7	0.18706199460916442
ARHGEF9	0.08888888888888889
ARHH	0.0
ARID1A	0.27565543071161047
ARID1B	0.4645161290322581
ARID2	0.5760869565217391
ARID3A	0.04
ARID3B	0.10714285714285714
ARID3C	0.16666666666666666
ARID4A	0.4421052631578947
ARID4B	0.24141414141414141
ARID5A	0.08956469886702445
ARID5B	0.23809523809523808
ARIH1	0.16585365853658537
ARIH2	0.037037037037037035
ARL1	0.47307692307692306
ARL11	0.0
ARL13B	0.044495227853206074
ARL14	0.0
ARL14EP	0.0
ARL15	0.04093567251461988
ARL16	0.10714285714285714
ARL17A	0.2536231884057971
ARL2	0.18947368421052632
ARL2-SNX15	0.0
ARL2BP	0.1111111111111111
ARL3	0.05263157894736842
ARL4A	0.06060606060606061
ARL4C	0.5
ARL4D	0.021164021164021163
ARL5A	0.23809523809523808
ARL5B	0.16666666666666666
ARL6	0.33088235294117646
ARL6IP1	0.02596559558584875
ARL6IP4	0.1503267973856209
ARL6IP5	0.030303030303030304
ARL6IP6	0.10476190476190476
ARL8A	0.0
ARL8B	0.05128205128205128
ARMC1	0.0
ARMC10	0.03571428571428571
ARMC12	0.047619047619047616
ARMC4	0.0
ARMC5	0.10606060606060606
ARMC7	0.056338028169014086
ARMC8	0.1794871794871795
ARMC9	0.0
ARMCX1	0.4
ARMCX2	0.16666666666666666
ARMCX3	0.022222222222222223
ARMCX5	0.0
ARMT1	0.16666666666666666
ARNT	0.12324234904880066
ARNT2	0.09401709401709402
ARNTL	0.1978021978021978
ARNTL2	0.4393939393939394
ARP3BETA	0.0
ARPC1A	0.34729950900163664
ARPC1B	0.5147203579418345
ARPC2	0.3514544587505961
ARPC3	0.2778833967046895
ARPC4	0.34471691309051566
ARPC4-TTLL3	0.8
ARPC5	0.3554832026047062
ARPC5L	0.5204991087344029
ARPIN	0.16666666666666666
ARPIN-AP3S2	0.5714285714285714
ARPP19	0.0
ARPP21	1.0
ARR3	0.2587752053771471
ARRB1	0.026081158315869688
ARRB2	0.027317693666356325
ARRDC1	0.06060606060606061
ARRDC2	0.0
ARRDC3	0.06258890469416785
ARRDC4	0.0
ARSA	0.021052631578947368
ARSB	0.3333333333333333
ARSD	1.0
ARSE	0.06666666666666667
ARSF	0.16666666666666666
ARSG	1.0
ARSH	1.0
ARSI	0.3333333333333333
ARSJ	0.13333333333333333
ARSK	1.0
ARSL	0.0
ART1	0.0
ART3	0.0
ART4	0.0
ART5	0.0
ARTN	0.5187165775401069
ARV1	0.19230769230769232
ARVCF	0.1111111111111111
ARX	0.0
ASAH1	0.09523809523809523
ASAH2	0.0
ASAP1	0.26850507982583455
ASAP2	0.2857142857142857
ASAP3	0.047619047619047616
